county_name,total_cases,total_fatalities,death_rate,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
reagan,90.0,6,0.06666666666666667,31.4,2408,634,70478,75412,25397,40210,55625,36204,3.1923383878691136,0.7068230277185501,0.2835820895522388,0.007196162046908316,0.0,0.0,0.0,0.0,0.002398720682302772,0.5199893390191898,0.4800106609808102,0.07036247334754797,0.10581023454157784,0.08368869936034115,0.07249466950959488,0.0591684434968017,0.1489872068230277,0.14712153518123666,0.09994669509594882,0.06396588486140725,0.05517057569296376,0.045042643923240935,0.02638592750533049,0.02185501066098081,0.7534983853606028,0.2465016146393972,0.06277244986922406,0.018308631211857017,0.08544027898866609,0.07672188317349607,0.10985178727114213,0.1874455100261552,0.15605928509154315,0.2449869224062773,0.028770706190061033,0.02964254577157803
real,122.0,8,0.06557377049180328,55.0,1610,1560,34813,48791,21109,20392,27143,27813,4.847252198713027,0.19828858070227207,0.7993508409560343,0.001475361463558572,0.0,0.0005901445854234287,0.0,0.0,0.0002950722927117144,0.4207730894069047,0.5792269105930953,0.06727648273827087,0.05694895249336088,0.03570374741811744,0.06403068751844201,0.05606373561522573,0.07435821776335202,0.07671879610504574,0.06904691649454116,0.08881676010622602,0.08143995278843316,0.1560932428444969,0.14045441133077605,0.03304809678371201,0.7241274658573597,0.27587253414264035,0.13773431132844335,0.06764466177669112,0.17603911980440098,0.1198044009779951,0.17603911980440098,0.14180929095354522,0.08801955990220049,0.05215973920130399,0.026894865525672367,0.013854930725346371
red river,190.0,17,0.08947368421052632,45.6,7083,5109,37955,50123,21666,26969,40186,29032,11.759059505151953,0.07348268839103869,0.7317311608961303,0.1694501018329939,0.0022810590631364568,0.0004887983706720979,0.0,0.0,0.022566191446028512,0.4876578411405295,0.5123421588594704,0.042199592668024435,0.044562118126272914,0.07421588594704684,0.06663951120162932,0.05515274949083503,0.09556008146639512,0.1160081466395112,0.12,0.08407331975560081,0.06509164969450101,0.13580448065173115,0.07470468431771894,0.0259877800407332,0.8547652562722531,0.14523474372774695,0.10340729001584786,0.08399366085578447,0.13074484944532488,0.14362123613312205,0.13708399366085575,0.18700475435816166,0.10400158478605387,0.08795562599049128,0.01287638668779715,0.009310618066561015
reeves,249.0,6,0.024096385542168676,35.6,7621,3585,58384,67979,20876,29278,49160,35789,5.739266906836803,0.7505454545454545,0.2060826446280992,0.02062809917355372,0.0,0.015074380165289256,0.000859504132231405,0.002512396694214876,0.004297520661157025,0.5744793388429752,0.4255206611570248,0.06333884297520663,0.057256198347107434,0.06644628099173554,0.07180165289256199,0.07517355371900826,0.1501487603305785,0.16231404958677687,0.12819834710743802,0.057256198347107434,0.04747107438016529,0.06565289256198348,0.03742148760330578,0.017520661157024792,0.7954352030947776,0.20456479690522245,0.09911123081066522,0.0447077834635066,0.08860759493670886,0.09237813089146243,0.12119579854565042,0.2081874495017506,0.1656342580123889,0.11742526259089685,0.039321303528144363,0.023431187718825748
refugio,305.0,16,0.05245901639344262,41.9,4239,2855,48112,59434,23810,26053,41603,33363,9.391499369227656,0.5017965726920951,0.4184632393587617,0.055279159756771695,0.0006909894969596463,0.0019347705914870095,0.0,0.0,0.021835268103924818,0.4955776672194583,0.5044223327805417,0.06495301271420674,0.06053067993366501,0.06923714759535655,0.07863460475400774,0.049474847982310666,0.10406301824212273,0.10378662244333886,0.12285793255942508,0.07241569928137093,0.05983969043670536,0.12078496406854615,0.06398562741846324,0.02943615257048093,0.8413012729844414,0.1586987270155587,0.07334109429569266,0.09507178890182384,0.09856422196352348,0.11602638727202172,0.1307722157547536,0.23127667830811025,0.09701202949165696,0.11292200232828872,0.027939464493597202,0.017074117190531625
roberts,14.0,0,0.0,38.0,691,278,73854,88939,31632,31406,73750,31250,0.9577320904099094,0.13898305084745766,0.8203389830508474,0.0,0.0,0.00903954802259887,0.0,0.0,0.031638418079096044,0.4531073446327684,0.5468926553672316,0.03615819209039548,0.05649717514124294,0.1231638418079096,0.11186440677966103,0.031638418079096044,0.09378531073446328,0.10056497175141244,0.10734463276836158,0.062146892655367235,0.05084745762711865,0.11186440677966103,0.09378531073446328,0.020338983050847456,0.9175141242937852,0.08248587570621467,0.028938906752411574,0.00964630225080386,0.08360128617363344,0.08038585209003216,0.12218649517684887,0.1929260450160772,0.12861736334405144,0.17363344051446947,0.1414790996784566,0.03858520900321544
robertson,402.0,4,0.009950248756218905,40.9,10378,5937,54201,67074,25465,27321,50608,28707,19.751890989208373,0.20609828300769686,0.5759621077560687,0.19396092362344586,0.0020722320899940797,0.002901124925991711,0.0013025458851391356,0.0006512729425695678,0.017051509769094142,0.4911782119597395,0.5088217880402605,0.05796329188869152,0.0689757252812315,0.07317939609236235,0.061101243339254006,0.06376554174067496,0.10373001776198934,0.1098875074008289,0.13611604499703964,0.06613380698638248,0.06968620485494376,0.11314387211367673,0.05115452930728242,0.02516281823564239,0.8503413582464966,0.1496586417535034,0.07659641396665619,0.056149732620320865,0.10176156023906888,0.10915382195659012,0.1360490720352312,0.18307643913180247,0.13715004718464927,0.14705882352941174,0.025636992765020447,0.02736709657124882
rockwall,1838.0,32,0.017410228509249184,37.6,73615,17178,94767,114436,39295,48192,70422,50851,736.7004956337031,0.17306336900108926,0.7159821447641016,0.06054975331581984,0.0023920890198842397,0.02456162832916853,0.0,0.000608701223809829,0.022842314346126737,0.4930159543794451,0.5069840456205549,0.062215672454667775,0.07471006599602742,0.08580551461950835,0.07728369748617074,0.053031759253326496,0.1140407082292134,0.1515345678221311,0.14329040387860148,0.06914632323102883,0.05050084363853826,0.07291599923111425,0.03301937164947353,0.012505072510198416,0.8875468285751195,0.11245317142488052,0.023981800372839583,0.021833233277512718,0.04436159120351354,0.0542197225820721,0.09674871243957156,0.14853549875193528,0.1347909886568296,0.2311921387721571,0.12082530253720496,0.12351101140636354
runnels,287.0,9,0.0313588850174216,40.8,6330,3766,41732,58250,23042,30129,40562,30662,9.809051728238844,0.3389912706110572,0.6176527643064985,0.030746847720659557,0.0015518913676042677,0.0024248302618816685,0.0,0.0005819592628516004,0.008050436469447139,0.5075654704170708,0.4924345295829292,0.05557710960232784,0.06120271580989331,0.07623666343355966,0.06517943743937925,0.06595538312318137,0.10155189136760427,0.11241513094083412,0.11968962172647915,0.06411251212415131,0.07177497575169738,0.10979631425800196,0.06789524733268673,0.028612997090203686,0.8436540176359854,0.15634598236401467,0.08082155241397708,0.0461456388370232,0.1467057882101894,0.1395038676980528,0.16964523873032808,0.16057615364097091,0.08535609495865565,0.11256335022672713,0.038143504934649235,0.020538810349426517
rusk,990.0,21,0.021212121212121213,38.5,28715,16142,52329,68838,24842,28644,52884,34028,58.00092420541601,0.16522063625338185,0.6404328762011382,0.17037037037037034,0.0014553596417576267,0.00561619554062879,0.00041048605280343323,0.0005784121653139285,0.01591566377460584,0.5295083496594831,0.4704916503405168,0.05909133314674876,0.06912958298348726,0.061423640264950084,0.06705849426252447,0.06088254501352738,0.1327549211680194,0.1304785894206549,0.12984420188450416,0.06985726280436608,0.058830114749510214,0.09094131915290607,0.05200111950741674,0.017706875641384456,0.8074634826850484,0.1925365173149516,0.06648106904231625,0.051002227171492207,0.10985523385300668,0.10061247216035636,0.15306236080178173,0.183630289532294,0.12639198218262807,0.12594654788418708,0.04838530066815145,0.034632516703786184
sabine,89.0,9,0.10112359550561797,52.7,5914,5390,33257,54131,23450,21209,54908,28319,21.268936736200512,0.04350736278447122,0.8573340982979537,0.06215337540638745,9.56205775482884e-05,0.0,0.001912411550965768,0.0050678906100592854,0.029929240772614267,0.4849875693249187,0.5150124306750813,0.043029259896729774,0.05316504111684835,0.053451902849493214,0.054408108624976095,0.03155479059093517,0.09351692484222604,0.0824249378466246,0.1136928667049149,0.1004972270032511,0.07190667431631287,0.1746987951807229,0.09323006310958118,0.03442340791738382,0.8539054966248795,0.14609450337512053,0.10270797755550136,0.06928519151012442,0.19785313491095388,0.1590631861429617,0.10148816784581603,0.15296413759453525,0.08929007074896317,0.06611368626494267,0.034154671871188085,0.027079775555013414
san augustine,214.0,15,0.07009345794392523,49.4,4467,3804,35509,55145,23261,27917,44167,35992,15.69186875891584,0.07001321003963012,0.6894439774228414,0.21136063408190225,0.013330130899483608,0.0,0.0,0.0,0.015852047556142668,0.4905728353548697,0.5094271646451303,0.04731596012969857,0.043713222048757064,0.07025339257835955,0.07229494415755974,0.03098354749609704,0.09787438453224452,0.08574516632640806,0.13858532484688366,0.08574516632640806,0.07121412273327729,0.14771226131860213,0.08130178935991353,0.0272607181457908,0.8460588089943167,0.1539411910056832,0.14898688915375444,0.0566150178784267,0.17550655542312274,0.11233611442193088,0.132896305125149,0.15584028605482714,0.11084624553039332,0.06495828367103695,0.026519666269368296,0.015494636471990463
san jacinto,236.0,11,0.046610169491525424,44.7,13432,12743,44658,59016,21808,26261,42038,31342,48.870166168051256,0.12807793234839498,0.7469355476472914,0.10230418059599554,0.00481685179194076,0.0,0.00046730651712858113,0.0,0.017398181099248716,0.4931162155361444,0.5068837844638556,0.055429742262482484,0.05517811567633632,0.07325928322369603,0.05489054243502642,0.05025342391890435,0.10172903411337576,0.1133398037312628,0.12340486717710918,0.07667421546425106,0.07606312232646753,0.13922139544915346,0.06596211222545742,0.014594341996477227,0.8040320832430089,0.1959679167569911,0.056814588384104574,0.06661747654685359,0.13871613787287868,0.13861073047327924,0.14978391483082112,0.1853062084958364,0.11320754716981132,0.0987667334246864,0.03172762727943502,0.020449035522293664
san patricio,1549.0,80,0.051646223369916075,35.3,39263,21923,55229,71588,25281,31318,50594,31847,96.68664447764463,0.5739790591534171,0.3882707394922889,0.014959878292515588,0.0015064284222772427,0.01000805417176267,0.00044745398681502255,0.0001044059302568386,0.010723980550666706,0.5029531963129792,0.4970468036870209,0.07378516242579722,0.07289025445216718,0.07843868388867345,0.07195060107985563,0.06552217880261313,0.13308773081168154,0.12421322673985025,0.12048444351639173,0.06588014199206517,0.050219252453539365,0.0858962503355905,0.04377591504340304,0.013856158458371863,0.8261459999396445,0.1738540000603555,0.07348298083992907,0.04619177371220968,0.1035854850568747,0.09277280394446608,0.1321309631936335,0.19328748756541672,0.1266381211885299,0.13459625448726267,0.06414082435880801,0.03317330565286969
san saba,112.0,1,0.008928571428571428,40.7,3109,2203,44698,63072,24307,25782,41027,29239,5.251415248482137,0.3002348205300235,0.6450855417645086,0.02247567930224757,0.0,0.0005031868500503186,0.0,0.0,0.031700771553170075,0.5154310634015431,0.4845689365984569,0.05283461925528346,0.04008721905400872,0.07631667225763167,0.04579000335457901,0.07396846695739685,0.1274740020127474,0.12898356256289836,0.0996309963099631,0.0630660852063066,0.06675612210667561,0.1251257967125126,0.07967125125796712,0.02029520295202952,0.8102079395085067,0.1897920604914934,0.07224334600760456,0.0717680608365019,0.14591254752851712,0.1126425855513308,0.14306083650190113,0.2019961977186312,0.1002851711026616,0.0779467680608365,0.05750950570342205,0.016634980988593156
schleicher,55.0,2,0.03636363636363636,35.0,2066,689,55677,61014,25128,30734,53676,25379,2.335496649733489,0.5236850702384842,0.4717412610258085,0.004246978111728194,0.0,0.0,0.0,0.0,0.0003266906239790918,0.5037569421757595,0.4962430578242405,0.061091146684090165,0.08232603724273113,0.08918654034629206,0.05684416857236198,0.05684416857236198,0.15387128389415225,0.09474028095393662,0.11238157464880758,0.061091146684090165,0.07317869977131658,0.0918000653381248,0.048023521724926486,0.018621365566808237,0.7886311662855277,0.2113688337144724,0.10407239819004524,0.03619909502262444,0.08778280542986425,0.12850678733031673,0.11945701357466065,0.2072398190045249,0.14660633484162894,0.11131221719457013,0.04796380090497738,0.01085972850678733
scurry,995.0,12,0.012060301507537688,36.1,10268,4647,55889,69935,24508,35319,54349,32472,19.0392569399577,0.4012413713092407,0.5312373107488834,0.048552700272637625,0.0007541040663611577,0.002842392250130518,0.0,0.0020302801786646557,0.013341841174082023,0.5467254481118394,0.4532745518881606,0.06850745402865595,0.0599222692731597,0.0834735193456697,0.07454028655954521,0.061662509426300825,0.1331283717152967,0.13910319624108128,0.11259353790823133,0.06328673356923255,0.0534253727014328,0.0794709669934451,0.050060908405359934,0.020824873832588898,0.8467849647013929,0.15321503529860714,0.0314411964649898,0.07358939496940857,0.09364377974167233,0.1335825968728756,0.11913664174031273,0.18218898708361655,0.13749150237933375,0.1534670292318151,0.05268524813052345,0.022773623385452076
shackelford,35.0,0,0.0,43.0,2238,1135,45187,59257,23855,22409,39286,31364,3.6214051183109017,0.11627906976744184,0.8547266686801569,0.001812141347025068,0.003020235578375113,0.00211416490486258,0.0,0.0,0.022047719722138325,0.534581697372395,0.465418302627605,0.06251887647236484,0.07490184234370281,0.05043793415886439,0.1014799154334038,0.03261854424645122,0.1147689519782543,0.08970099667774087,0.13681667170039266,0.106916339474479,0.04590758079130172,0.09966777408637874,0.06372697070371489,0.020537601932950768,0.8712328767123287,0.12876712328767126,0.09643435980551053,0.057536466774716376,0.12641815235008105,0.10777957860615883,0.17017828200972449,0.17017828200972449,0.11912479740680712,0.08752025931928688,0.042139384116693684,0.0226904376012966
shelby,542.0,30,0.055350553505535055,37.2,12621,9356,40764,54312,20969,27438,40960,31363,32.024072731020674,0.1807441714420284,0.6173561504042704,0.1796059345317529,0.0015307323965774394,0.016288562681529162,0.0,0.0013737342020566767,0.003100714341785069,0.4934453253787581,0.5065546746212418,0.06990344611036974,0.07700761441243427,0.07524138472407567,0.0742993955569511,0.06299552555145617,0.11280320276316826,0.11468718109741738,0.11865138550906665,0.06550749666378837,0.06048355443912395,0.09392416987204646,0.05753983829185964,0.016955805008242404,0.7555327220992728,0.2444672779007272,0.11364614722341802,0.06209642703400775,0.1404433921653035,0.1219328454584589,0.15658631080499355,0.19274644855789927,0.06758501937150238,0.10299182092122257,0.015820060266896255,0.02615152819629789
sherman,72.0,1,0.013888888888888888,40.4,2006,738,56576,71238,26335,30670,44653,32679,3.3129802087892566,0.4257684761281884,0.5627861347285807,0.0029431000654022237,0.0019620667102681487,0.0,0.0,0.0,0.006540222367560497,0.5147155003270111,0.4852844996729889,0.06213211249182472,0.05755395683453238,0.06801831262262918,0.07325049051667756,0.054937867887508166,0.11347285807717462,0.144865925441465,0.16121648136036626,0.051667756703727925,0.07063440156965338,0.07553956834532374,0.05559189012426422,0.011118378024852844,0.8030403172504957,0.1969596827495043,0.03981042654028436,0.040758293838862564,0.0966824644549763,0.12322274881516587,0.13649289099526066,0.2066350710900474,0.13838862559241707,0.14028436018957344,0.04360189573459716,0.034123222748815164
smith,4269.0,127,0.02974935582103537,36.6,139290,73592,53511,73922,27141,30147,46121,35502,244.19055143232632,0.19277381507899474,0.5994667022198521,0.1721440792836033,0.003222007421727441,0.017176632668933184,0.0013288003022020756,0.0013999066728884741,0.01248805635179877,0.4832122302957581,0.5167877697042419,0.06886652000977712,0.06759104948558985,0.06975090549518921,0.07045752505388529,0.07203964180165767,0.13384441037264186,0.11813434659911562,0.11961424793902628,0.06200475523853965,0.059169388707419515,0.08958513876852654,0.051809879341377235,0.017132191187254182,0.8280946907105395,0.17190530928946046,0.0695511367316536,0.04808601593367446,0.1074162834380465,0.09793380400284993,0.14564414793704256,0.18279681326510785,0.12183431569402164,0.13337651402292894,0.04562471662672453,0.04773625234795
somervell,156.0,5,0.03205128205128205,40.9,5411,2679,53162,68502,26523,30574,63241,30517,46.8884074137635,0.18849365206450874,0.7904609401807159,0.0061763696671623,0.00308818483358115,0.0040032025620496394,0.006862632963513668,0.0006862632963513668,0.0002287544321171222,0.4794692897174882,0.5205307102825117,0.057646116893514815,0.04346334210225323,0.08818483358115063,0.04746654466430287,0.08017842845705135,0.11666476037973235,0.10934461855198443,0.1330207022761066,0.07137138282054215,0.07251515498112776,0.10865835525563307,0.046094018071600136,0.025391741965000568,0.8294963188033189,0.17050368119668108,0.05217659771534424,0.062056190182154976,0.1460327261500463,0.0691571472676752,0.1518987341772152,0.15158999691262734,0.11855510960172892,0.1571472676752084,0.058042605742513124,0.033343624575486265
starr,3492.0,182,0.05211912943871707,28.7,16790,27426,29294,47374,14122,17915,31870,26634,52.236017786440094,0.9906877015056188,0.007277678655272795,0.000328669358625223,0.00010955645287507436,0.0010799136069114474,0.0,0.000187811062071556,0.000328669358625223,0.48632109431245496,0.513678905687545,0.10110495508185433,0.08492190190002191,0.09165179829091934,0.08687826712993395,0.08226124518734153,0.13010611325007046,0.11924437349359875,0.10938429273484207,0.0431339405891007,0.039675086862616206,0.06261933827902462,0.03607537483957805,0.012943312361098068,0.6664246594801054,0.33357534051989457,0.14398324916861682,0.10838773247936938,0.19171080182288455,0.12396846902327872,0.13665476043847766,0.1272940017243503,0.06644907008252247,0.059058997413474576,0.027528020692203472,0.014964897154822025
stephens,154.0,4,0.025974025974025976,38.6,4691,3359,45336,62311,24405,28803,49848,32279,10.451411308534091,0.2346350832266325,0.7158557405036279,0.0236875800256082,0.007042253521126761,0.004054630815194195,0.0,0.002774221084080239,0.011950490823730259,0.5130174989329919,0.4869825010670081,0.051109688433632096,0.07469056764831412,0.05889884763124201,0.07789159197609903,0.052176696542893725,0.14447289799402474,0.102752880921895,0.11192915066154503,0.06434058898847632,0.07042253521126761,0.10403329065300897,0.053137003841229186,0.034144259496372176,0.7912310286677909,0.20876897133220912,0.09026927784577723,0.07894736842105263,0.08629130966952264,0.12239902080783352,0.2047123623011016,0.15575275397796814,0.0908812729498164,0.10128518971848226,0.03274173806609547,0.03671970624235006
sterling,12.0,0,0.0,44.9,672,316,59286,66108,28997,41786,67711,33462,1.2355852894962256,0.4522348816827345,0.5311130587204207,0.002629272567922875,0.0,0.0,0.0,0.0,0.014022787028922,0.5451358457493427,0.4548641542506573,0.06047326906222612,0.09553023663453113,0.05521472392638037,0.08238387379491674,0.021034180543383,0.09290096406660824,0.09553023663453113,0.1796669588080631,0.1375985977212971,0.04031551270815074,0.0876424189307625,0.03593339176161262,0.015775635407537247,0.7978241160471442,0.20217588395285585,0.017316017316017316,0.032467532467532464,0.06493506493506493,0.10606060606060606,0.20995670995670995,0.3116883116883117,0.06926406926406926,0.1277056277056277,0.04329004329004329,0.017316017316017316
stonewall,18.0,1,0.05555555555555555,52.0,826,558,48000,66282,28746,26401,64213,29432,1.5114922521016292,0.18483754512635375,0.7761732851985559,0.034657039711191336,0.0,0.0,0.0,0.0,0.004332129963898917,0.5270758122743683,0.4729241877256318,0.04548736462093863,0.052707581227436816,0.09891696750902527,0.0779783393501805,0.010830324909747292,0.07653429602888087,0.05703971119133574,0.1292418772563177,0.09458483754512637,0.08736462093862818,0.16101083032490976,0.08592057761732852,0.022382671480144403,0.8519909842223892,0.14800901577761086,0.061855670103092786,0.0859106529209622,0.15292096219931273,0.10824742268041238,0.10481099656357387,0.13573883161512024,0.14432989690721648,0.08075601374570447,0.0859106529209622,0.03951890034364261
sutton,97.0,3,0.030927835051546393,38.4,2580,1026,60543,71175,29360,33276,54185,33618,2.658303156606038,0.6170763260025873,0.38033635187580855,0.0007761966364812419,0.0,0.0,0.0,0.0,0.0018111254851228976,0.5474773609314361,0.4525226390685641,0.06545924967658473,0.07736093143596377,0.06597671410090558,0.043208279430789136,0.06002587322121604,0.14877102199223805,0.1257438551099612,0.09650711513583443,0.08641655886157827,0.061578266494178524,0.10478654592496764,0.03648124191461837,0.027684346701164292,0.8244016649323621,0.1755983350676379,0.07345013477088949,0.018867924528301886,0.09905660377358493,0.0876010781671159,0.16442048517520216,0.19272237196765502,0.10512129380053907,0.16981132075471694,0.0761455525606469,0.012803234501347708
swisher,137.0,3,0.021897810218978103,35.7,3522,2847,38418,53684,19258,29923,41679,31250,8.407477307450346,0.4347942276857296,0.4695350080171031,0.052512025654730086,0.006680919294494923,0.002271512560128273,0.0010689470871191877,0.0020042757883484766,0.031133083912346336,0.5392838054516301,0.4607161945483699,0.06373597006948156,0.06787814003206841,0.07242116515232495,0.07081774452164617,0.04917156600748263,0.16007482629609834,0.12172634954569747,0.1038214858364511,0.055585248530197764,0.055718866916087656,0.09607161945483697,0.05438268305718867,0.02859433458043827,0.8111273792093704,0.1888726207906296,0.1173428798727128,0.04455051710421639,0.15950676213206047,0.14041368337311058,0.15910898965791567,0.1614956245027844,0.10739856801909307,0.07159904534606205,0.01869530628480509,0.01988862370723946
tarrant,54727.0,801,0.014636285562884864,34.3,1306518,521057,64874,89207,32092,35417,51827,42119,2338.8946397019145,0.28527156497326456,0.4744123324176464,0.15833299092019365,0.002869834656533218,0.05268723356751092,0.0017198215623247196,0.001968339243466633,0.02273788265905998,0.4894931971997701,0.5105068028002299,0.07153249764725042,0.07516620238745292,0.07631126493024426,0.07086516331621598,0.06732254872208941,0.14900714216052954,0.13738027710216502,0.13337379584024964,0.0603373206724631,0.05147929902172153,0.06569777774697434,0.02991766737938105,0.011609043073262715,0.8367368320744937,0.16326316792550635,0.049289336833596806,0.036041745649110515,0.0778017010135981,0.09060865957553343,0.12377484817487965,0.18870807373443305,0.13355460339487407,0.15874362477557066,0.06854698531463027,0.07293042153377349
taylor,1785.0,63,0.03529411764705882,32.3,87374,41115,50818,69401,26469,26918,41458,31559,148.92696737211864,0.24106697567987795,0.6389899375128348,0.0754466512160061,0.005295273858069058,0.021335113092967997,0.0005500630738991403,0.002119576378091355,0.015196409188253587,0.4893214421920381,0.510678557807962,0.07379646199430867,0.06773109983278082,0.06751107460322117,0.07615806612491566,0.10563411271159093,0.14661014462991756,0.10963857188957668,0.10358054390236747,0.0555050312435826,0.05334878399389797,0.07561533722533517,0.04536186816088245,0.01950890368762285,0.8653509810361024,0.13464901896389755,0.06275009094216079,0.05408027161392021,0.10124893900812416,0.11761852794955742,0.15724910068307668,0.18728022311143447,0.11020168950325372,0.13324037023564125,0.03908491976880482,0.03724586718402651
terrell,4.0,0,0.0,51.9,579,357,33750,48627,23852,35329,73304,30262,0.3655614018049912,0.6357308584686775,0.3074245939675174,0.02668213457076566,0.002320185614849188,0.0,0.0,0.0,0.027842227378190254,0.4976798143851508,0.5023201856148491,0.009280742459396751,0.06612529002320186,0.037122969837587005,0.018561484918793503,0.037122969837587005,0.08468677494199536,0.14849187935034802,0.1368909512761021,0.055684454756380515,0.08932714617169374,0.1751740139211137,0.09164733178654293,0.04988399071925754,0.845707656612529,0.154292343387471,0.2095959595959596,0.005050505050505051,0.1994949494949495,0.08585858585858586,0.17424242424242425,0.07323232323232322,0.09848484848484848,0.13383838383838384,0.012626262626262626,0.007575757575757577
terry,487.0,7,0.014373716632443531,34.7,5643,4396,44975,62229,20127,25380,42368,31171,14.192671563691516,0.5437177962742766,0.4019817677368213,0.04629409433214427,0.002219579865239794,0.0,0.0,0.0,0.005786761791518035,0.5164486722156163,0.4835513277843837,0.07990487514863258,0.07974633372968687,0.0735632183908046,0.07237415774871185,0.057946888624653185,0.144589774078478,0.1114546175188268,0.11890606420927467,0.057391993658343236,0.05184304399524376,0.08426476416963932,0.050891795481569566,0.017122473246135552,0.7755031228313671,0.2244968771686329,0.07102202425142291,0.03687206137094778,0.12620638455827765,0.12892848304875032,0.17644147488245485,0.17396683989111605,0.11878247958426133,0.09601583766394456,0.05097748082157882,0.02078693392724573
throckmorton,17.0,2,0.11764705882352941,46.6,942,586,44196,62624,28895,30755,53000,29808,1.717162419237479,0.1499680918953414,0.8245054243777921,0.01021059349074665,0.0,0.0,0.0,0.0,0.015315890236119975,0.442884492661136,0.5571155073388641,0.05360561582641992,0.031269942565411615,0.05232929164007658,0.0816847479259732,0.06253988513082323,0.11167836630504148,0.07466496490108487,0.13592852584556478,0.06445437141033822,0.08296107211231653,0.13209955328653478,0.09061901723037652,0.02616464582003829,0.8258354755784062,0.17416452442159386,0.12802275960170698,0.07396870554765292,0.1038406827880512,0.10668563300142248,0.10810810810810813,0.19772403982930295,0.07681365576102417,0.155049786628734,0.02987197724039829,0.019914651493598858
titus,1562.0,35,0.02240717029449424,33.8,18506,11305,46698,59775,20633,26798,38409,29067,80.6044471588964,0.4282004277421326,0.4543538038496792,0.09022303696914144,0.002566452795600367,0.010174152153987169,0.0,0.0012221203788573176,0.013260006110601892,0.4902535899786129,0.5097464100213871,0.07742132600061108,0.08652612282309807,0.0792239535594256,0.07723800794378248,0.07207454934311029,0.12364802933088907,0.1184540177207455,0.12202871982890315,0.05346776657500764,0.05310113046135044,0.07937671860678276,0.04222425908952032,0.015215398716773604,0.8176052218356477,0.18239477816435234,0.04806433514120068,0.06583130727510754,0.14961660744342622,0.10791097811857116,0.16121189452029175,0.20226295118758186,0.1064148120441369,0.10678885356274546,0.028053113895642412,0.023845146811296045
tom green,2526.0,77,0.030482977038796516,33.9,75721,34164,51675,72478,28444,29332,42988,31676,77.17866151204895,0.3943183559498067,0.5379854596223588,0.040028604021589226,0.002111249212538096,0.011484174144007629,0.00042565508317300325,0.0009704935896344475,0.012676008376892036,0.4966798903512506,0.5033201096487494,0.06848790288253623,0.06448674510071,0.06824102293429588,0.07483867672347744,0.08439037678987962,0.15688795055590554,0.10977644595031752,0.10840583658250047,0.0622052338549027,0.053632540479798416,0.08349650111521632,0.04448095619157884,0.02066981083888104,0.8490306430422895,0.15096935695771047,0.059029468363821835,0.04314762004126962,0.11439567828244185,0.12084115833159445,0.15093552201432844,0.18246736685910367,0.12318286151491968,0.12044701027103474,0.043333101481533014,0.04222021283995271
travis,31159.0,439,0.014089027247344267,33.9,869388,254152,71767,103148,41049,39153,54718,47395,1213.0535998927255,0.3388360375874983,0.4906829149094971,0.07889351926500582,0.0016315288164725401,0.0650367447218422,0.0003058597068068745,0.0017636801571852927,0.022849714835691832,0.5047981741505329,0.4952018258494672,0.06545314611616353,0.06313841980242127,0.06093257289517823,0.060600116692127275,0.06852919713489243,0.20075450935282413,0.1580014727809795,0.12708553931876398,0.05585097983154444,0.047937691058424194,0.05854719963828765,0.023265285089505518,0.009903870288887815,0.8646645843002956,0.13533541569970434,0.05493103358023399,0.030171172821734236,0.06696416886957887,0.0782033833241727,0.11521448949145445,0.17574222873644446,0.12280690274905995,0.1678597290199876,0.07712591933415343,0.1109809720731803
