county_state,total_cases,total_fatalities,death_rate,total_tests,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,obes_percent,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"San Francisco County, California",12073.0,140.0,0.011596123581545598,588157,38.2,650986,252110,104552,149265,64157,86240,73885,1.1596123581545599,1.3876309703877046,67.60083398081017,18565.69148368649,0.06,0.15246470293456424,0.40649668292638075,0.05013424608410609,0.0015665874369572114,0.3388863091981555,0.003096395124844261,0.004784815480596383,0.04257026081439559,0.510284537333744,0.489715462666256,0.04542184073449159,0.03571313634712727,0.03400747548399851,0.035046503395230584,0.0572637705679253,0.23323877872843213,0.15780351338552992,0.13332429164502024,0.05869473268018629,0.05841543646068475,0.08189241003903251,0.04480003310177416,0.02437807743056673,0.9563885164126321,0.04361148358736792,0.051805389895822035,0.05163023079297028,0.06241502698284275,0.05145507169011852,0.0664575878645325,0.1054290980974385,0.0935210594067389,0.1626922232138637,0.11339466682236364,0.24119964523330914
"Orange County, California",57928.0,1444.0,0.024927496202182015,955802,37.8,2116269,1015430,85398,117194,39590,60553,50816,2.4927496202182016,1.830741720925029,30.206922357816335,3991.2384489052483,0.078,0.3413820696786721,0.40959590819997077,0.015932079760266636,0.002006205711302321,0.19898886979320407,0.0026992758317947577,0.001858616223719116,0.02753697480107023,0.49378607172406647,0.5062139282759336,0.05971717176824848,0.0599042659366623,0.06522380823859057,0.06598640659734491,0.06920998855312369,0.1432032038612191,0.13144597877113262,0.14335711409773522,0.06691208027856804,0.05582927909962196,0.07876000811584163,0.04145779225088822,0.018992902431023247,0.9155917580970409,0.0844082419029591,0.04239843544920295,0.029353731645442104,0.06086462935392537,0.06397300200605789,0.09307488669308477,0.15215721449514855,0.12827824826879433,0.18323319187929168,0.10405250815354528,0.14261415205550707
"Mono County, California",167.0,2.0,0.011976047904191616,5572,38.3,9166,4150,63018,80008,33421,41886,44138,1.1976047904191616,1.1782136305912234,39.311415267391,4.648757111788276,0.1,0.27275292789614786,0.6514745308310992,0.002822068576266403,0.024128686327077747,0.02370537604063779,0.0,0.005644137152532806,0.019472273176238182,0.5179201354592916,0.48207986454070834,0.03273599548469028,0.055453647523634825,0.06427261182446734,0.04444758007619585,0.09460984901933117,0.15972908141667844,0.1102723296176097,0.1385635670946804,0.09270495273035134,0.06399040496684069,0.09771412445322421,0.040073373782982924,0.005432482009312826,0.8339142186499751,0.16608578135002489,0.028883845677738808,0.021043944708066847,0.055085619971116155,0.0699401691768104,0.15370332164225295,0.2564472869816381,0.16525685991334846,0.15782958531050134,0.04497627398390757,0.04683309263461935
"Calaveras County, California",274.0,18.0,0.06569343065693431,10811,52.1,29289,22096,58151,79782,32494,60251,42342,6.569343065693431,0.6057256549132308,23.89963523820051,44.34734357108124,0.07400000000000001,0.11709959102464905,0.8158505581960871,0.006609925942301315,0.008267934121808334,0.012556648612799823,0.0027854537415717916,0.0011495523377915331,0.03568033602299105,0.4959434066541395,0.5040565933458605,0.04279871780700785,0.05301204819277108,0.04257765004974025,0.05126561291035702,0.045407317342765555,0.08685752183044103,0.09311373936111418,0.12994362772189677,0.08767547253233116,0.09733613352492539,0.1651155079031723,0.0777495302310158,0.02714712059246159,0.947972882565452,0.05202711743454797,0.043233622323017744,0.04547281391743699,0.09651489923637825,0.10334730435781134,0.14210254349199058,0.1675374633978297,0.1286673939254751,0.14686800252626744,0.07894585749555033,0.047310099328242525
"Alpine County, California",3.0,0.0,0.0,371,44.3,551,605,64688,92738,29041,51250,31364,0.0,0.2617801047120419,32.37347294938918,1.5521304548040198,0.046,0.09162303664921466,0.5916230366492147,0.007853403141361256,0.25654450261780104,0.006980802792321117,0.0,0.0,0.04537521815008726,0.5340314136125655,0.46596858638743455,0.034031413612565446,0.0506108202443281,0.06893542757417102,0.09947643979057591,0.06282722513089005,0.07940663176265271,0.12216404886561955,0.07242582897033159,0.059336823734729496,0.09511343804537521,0.16753926701570682,0.05759162303664921,0.030541012216404886,0.8970331588132635,0.10296684118673648,0.03678929765886288,0.06688963210702341,0.07357859531772576,0.10702341137123746,0.12374581939799331,0.1705685618729097,0.0903010033444816,0.1705685618729097,0.08695652173913043,0.07357859531772576
"Nevada County, California",608.0,8.0,0.013157894736842105,29739,50.1,66296,42920,63240,86798,37145,57622,51085,1.3157894736842104,0.6135712267387882,30.011504460501353,103.46224523889074,0.035,0.09366043676583377,0.8524401566221289,0.006065070843256771,0.005752230250676139,0.009980624066524038,0.0015541113308844307,0.001311912162434909,0.02923545795826101,0.49336979776369433,0.5066302022363056,0.04259677875105962,0.0469866386792072,0.051093932910830336,0.05297097646631413,0.041638073709280264,0.09993743188148388,0.10922173333871554,0.12103903443264845,0.08484035038146369,0.09559803011342995,0.1563294716021475,0.0664836717393937,0.031263875994025754,0.9224794348796673,0.07752056512033272,0.050973009974574615,0.047281439468022685,0.08466164678271074,0.08984451398396245,0.13169861138274985,0.165387248190886,0.12793369841580285,0.16262468218267162,0.06693721885390182,0.07265793076471738
"Butte County, California",3078.0,52.0,0.01689408706952566,68116,37.1,135747,105345,48443,69621,27537,50252,40722,1.689408706952566,1.3554992843774083,29.997137509633383,138.75903621820137,0.093,0.16011449961466476,0.7239458328746009,0.014545854893757568,0.007653858857205769,0.04359793019927337,0.0015017064846416382,0.0017879555213035341,0.04685236155455246,0.4954882747990752,0.5045117252009248,0.05514917978641418,0.061028294616316196,0.05096113618848398,0.0687658262688539,0.11281294726411978,0.12635913244522734,0.10597820103490037,0.11039524386216008,0.06607508532423208,0.0653572608169107,0.1020059451722999,0.05165694153913905,0.02345480568094242,0.9262349115852301,0.07376508841476995,0.07592428309734207,0.07388504210975033,0.12281530467642891,0.10097123172459878,0.1400048388769197,0.16536285816330057,0.10837932186596311,0.12164014885307096,0.04740947267762711,0.04360749795499844
"Santa Cruz County, California",2775.0,25.0,0.009009009009009007,82057,37.4,191239,95639,78041,109141,39001,60827,50855,0.9009009009009007,1.0136430880499698,29.97351743283473,615.030867803129,0.055,0.3348711486128614,0.5754570525815937,0.00861687944039596,0.0013149964385513122,0.04425693569302139,0.000613665004657279,0.002023633408215075,0.03284568882070389,0.4957792267090388,0.5042207732909613,0.05309298120650923,0.05300531477727248,0.05667634650156156,0.08303106679086078,0.10084196299746133,0.12257593191240662,0.11641371249063978,0.12675835114057676,0.07134586232717842,0.06649133380819316,0.09448614687779665,0.03864993698975398,0.016631052179789236,0.9375534802072737,0.06244651979272633,0.051098625673587035,0.042253226951835914,0.07405280086887506,0.07032457496136012,0.09582689335394126,0.14989139061782028,0.1205146413801746,0.16348844980993357,0.092965453861899,0.13958394252057313
"Mendocino County, California",1022.0,21.0,0.02054794520547945,35337,42.8,43387,47743,49233,67340,27395,41021,36437,2.054794520547945,1.1690421175447827,40.42117544782778,24.932415648255063,0.084,0.2479810573997392,0.6556015648234998,0.005845210587723914,0.03247466312827435,0.01906842671181167,0.0019445906064834938,0.002058978289217817,0.035025508453249754,0.4968886550296264,0.5031113449703736,0.0588295852302624,0.06677952918029786,0.053807965958225616,0.05902404429091075,0.05465443481045961,0.11403308091784677,0.11574889615886161,0.12089634188190615,0.07326531079133398,0.07883599094049552,0.13198050833886207,0.049289652490219854,0.02285465901031777,0.906843777071903,0.09315622292809703,0.06714579055441479,0.07494866529774127,0.11639777060721619,0.11408037547667937,0.13426224699325315,0.18847169257846877,0.11607509533587562,0.11716045761220299,0.037547667937811675,0.03391023760633617
"Fresno County, California",30752.0,436.0,0.014177939646201876,353760,32.0,500245,471275,51261,71663,23284,43618,39089,1.4177939646201876,3.1439583695418807,36.16697167043236,164.16813483629593,0.096,0.5274421600400765,0.29797163976158586,0.045468393771789024,0.004557676382484946,0.10018197990042224,0.001128684326214307,0.001905677159477779,0.021343788657949354,0.49884575669900727,0.5011542433009927,0.0803942216269821,0.08038502039606188,0.07989837751628107,0.07357917659206854,0.07590095386093873,0.15183257849161155,0.12330160612597507,0.1142915563370922,0.055038696287814506,0.04838109453753591,0.06771901485487614,0.03308353695316574,0.016194166419596576,0.9048151427023047,0.09518485729769534,0.07018488365985609,0.06561859866589632,0.11612676611166553,0.11031632438678501,0.12717973633068963,0.17428370712747518,0.11552602552655077,0.12474722937129051,0.05155207731498503,0.04446465150480593
"Inyo County, California",226.0,15.0,0.06637168141592921,5314,45.7,12290,7352,52874,68448,31540,59444,41925,6.637168141592921,1.2496544097318218,29.383466961570363,1.776358917027095,0.09,0.21714127730163119,0.6297484102847664,0.008847110865358032,0.10749239701410009,0.015980094000552943,0.0019353055017970694,0.0015482444014376555,0.01730716063035665,0.5022947193807022,0.49770528061929775,0.055902681780481064,0.061266242742604365,0.049101465302737075,0.05833563726845452,0.04307437102571192,0.11318772463367431,0.11158418578932817,0.11722421896599391,0.07763339784351672,0.08332872546309096,0.12833840199059995,0.06895217030688416,0.032070776886922864,0.9363723771279905,0.0636276228720095,0.029691946059631324,0.07101323765928493,0.09823085488061363,0.13163429419769887,0.14648026722751453,0.20623530867252257,0.11258196214276878,0.1342323394779166,0.037114932574539156,0.032784857107509585
"San Joaquin County, California",21458.0,489.0,0.02278870351384099,239765,34.1,426019,311190,61145,81297,26145,50117,41465,2.278870351384099,2.930572020125319,32.7452978099239,525.8685450729898,0.098,0.4114327544481653,0.32488814714864,0.06818517041512567,0.002097753109755098,0.15045369373897177,0.0054069040114065325,0.001459959683807422,0.036075617444128204,0.49795960732683975,0.5020403926731603,0.07200510234740758,0.07837074508475687,0.07782991811114814,0.07544263136905704,0.07052602251806854,0.13824138364298863,0.12885748936100475,0.1256616936078622,0.0577018677650735,0.05318405052088739,0.07200100517336509,0.03519882219903525,0.014979268299344999,0.9253570544443199,0.07464294555568002,0.05269332721731421,0.050069025744617975,0.09633612229685921,0.091484472515404,0.12425957208448928,0.17649860845863086,0.12692797946428966,0.15614814292078139,0.06729679305949446,0.05828595623811897
"Ventura County, California",14240.0,164.0,0.011516853932584269,344102,37.9,570372,277881,84017,110792,36891,57726,49285,1.151685393258427,1.6790235251947856,40.57270737827079,460.31326476946396,0.077,0.42449228403795725,0.45784165298922785,0.016126407832927726,0.002710726885128379,0.07103071292470806,0.0016577999132190088,0.0011979549870771784,0.02494246042975456,0.49473182787179054,0.5052681721282095,0.06096954175863565,0.0630529930009244,0.06977262437036617,0.06796154281509989,0.07007093402758126,0.13223607259418568,0.12453425962608712,0.13701256437828965,0.07016054483370121,0.05868800347123965,0.08389575905069142,0.041286999830211106,0.020358160242986777,0.9067438790049543,0.09325612099504568,0.031903283608503606,0.02843016524964421,0.06173449448061764,0.0660740489481097,0.09897281234099976,0.15784253721988306,0.1411995900098073,0.1899117341257844,0.09981712667664605,0.12411420734000428
"Trinity County, California",25.0,0.0,0.0,3634,51.8,6521,7002,38497,54856,25964,50189,33409,0.0,0.19437101539418442,28.253770797698646,4.045585335995582,0.065,0.0723060177266366,0.8246773441144456,0.0067641113357176175,0.044627585134504745,0.013916964702223604,0.012284248172912455,0.0020992069662571916,0.02332452184730213,0.5117400093298088,0.48825999067019127,0.04439433991603172,0.050225470377857254,0.04066241642046338,0.058466801430570675,0.0314103560877002,0.08218006530866118,0.1102472399315814,0.12914010262789613,0.08365728502565697,0.10612657440522469,0.16070595552791167,0.08202456849634583,0.020758824444098895,0.8869277440706013,0.11307225592939879,0.09955141476880608,0.08695652173913043,0.14958592132505175,0.13267770876466528,0.13854382332643203,0.1647688060731539,0.09592822636300898,0.08505866114561766,0.028295376121463076,0.018633540372670808
"Mariposa County, California",77.0,2.0,0.025974025974025976,5100,51.4,11650,8584,51199,64590,29776,44969,41533,2.5974025974025974,0.4389965792474344,29.076396807297606,12.106253425158645,0.053,0.1088369441277081,0.8053021664766249,0.009464082098061573,0.022234891676168756,0.013854047890535917,0.0030786773090079817,0.0011402508551881414,0.03608893956670468,0.508551881413911,0.49144811858608894,0.043443557582668185,0.04338654503990878,0.04281641961231471,0.045838084378563286,0.04578107183580388,0.10746864310148233,0.09201824401368301,0.13021664766248575,0.08568985176738883,0.0959521094640821,0.15838084378563283,0.0887115165336374,0.020296465222348917,0.9514104778353483,0.0485895221646517,0.06415584415584416,0.06285714285714286,0.1212987012987013,0.09233766233766234,0.14714285714285713,0.19025974025974027,0.13766233766233765,0.11337662337662338,0.04987012987012987,0.021038961038961038
"El Dorado County, California",1317.0,4.0,0.0030372057706909645,50633,45.8,139840,67750,80582,104895,40382,72312,53876,0.30372057706909644,0.7055571329843942,27.125644885648313,109.29641032367162,0.059,0.12659848602546864,0.7821130284312202,0.0076716614611514996,0.005030509854763448,0.04412812531809002,0.0021214929738938505,0.0009857442100920921,0.031350951725320236,0.49844370275526223,0.5015562972447378,0.04645855320607947,0.053706987533550125,0.0640412298230482,0.0620322402644366,0.052046222831764535,0.10041197679215262,0.11015691547779129,0.1436668613154328,0.08692763887475155,0.08366503983156631,0.12148225928287108,0.05488559474126893,0.020518480025286483,0.9479005924311258,0.05209940756887416,0.037486266119239,0.03521656161452611,0.0737292546116926,0.0706788874110912,0.09879720117966807,0.15380500780662695,0.12927195975250103,0.18621696640259064,0.09088937720464928,0.12390851789741514
"Sonoma County, California",9179.0,134.0,0.0145985401459854,189194,41.7,353511,179416,76753,102483,39929,56448,49937,1.45985401459854,1.8309772060392926,37.73939443505805,318.1201784661582,0.068,0.2652712754604372,0.6348019317118709,0.014346212077388159,0.004125134396000933,0.039336387954128825,0.002804612650279165,0.004988859344486622,0.03432558640540816,0.4891037008519559,0.510896299148044,0.05133677892431336,0.05706369422939976,0.0577359235772974,0.05968678500828817,0.0601216396012902,0.1304902885798806,0.12320747152001628,0.13250897136941298,0.07118450002692907,0.07494858542598795,0.1107482890067562,0.04778613133007658,0.023180941400351474,0.9308222030430505,0.06917779695694946,0.0376678867005741,0.03670664786441251,0.06929898224877072,0.07150138112063548,0.10307437981609706,0.17040863213601,0.14362598302515595,0.17482927447594,0.09384754329535912,0.09903928931704509
"Shasta County, California",1878.0,30.0,0.01597444089456869,47358,41.8,107603,85500,50905,69130,27983,51045,38344,1.5974440894568689,1.048664042214591,26.444425831309154,47.434759161687936,0.105,0.0983052740318843,0.8017142697601698,0.011949632855906413,0.02241393751570483,0.0297400675656811,0.0010162771868107324,0.0008431750286176955,0.03401736605522517,0.49059943602200073,0.5094005639779993,0.05874305497389508,0.06082586481279839,0.058631376162157633,0.06035122986291426,0.05702878521372533,0.12719658262836084,0.10661417762515008,0.12423709411731859,0.07225060725353882,0.07521567970516793,0.11643632911745819,0.05917860233967111,0.02329061618784376,0.9253242366927857,0.07467576330721426,0.06003717735870475,0.07002681878166106,0.11148950661955642,0.10700551984447945,0.14408354972826473,0.18452456969335773,0.11507953400593135,0.11637080867850098,0.05281455309125481,0.03856796219828871
"Lassen County, California",764.0,1.0,0.0013089005235602095,21067,36.0,15112,8672,56362,71097,21897,58358,45974,0.13089005235602094,2.4498957832291164,67.55491422158089,6.867150314290212,0.145,0.18707712041045374,0.6582651915985249,0.08641975308641975,0.027160493827160494,0.013981080647747314,0.006573673240339907,0.0007054673721340388,0.019817219817219817,0.6628507295173962,0.3371492704826038,0.04438031104697771,0.04078884078884079,0.047362514029180694,0.04630431297097964,0.10319063652396986,0.20160333493666827,0.1395863395863396,0.1250280583613917,0.057816257816257814,0.060638127304793975,0.08029501362834696,0.04008337341670675,0.012922879589546256,0.9431137724550899,0.05688622754491018,0.05235436637522385,0.06415253344569682,0.09912567154745602,0.09575476667017803,0.12114189402717793,0.20846939850416096,0.1233540503528916,0.146212999051933,0.06309912567154746,0.02633519435373433
"Colusa County, California",548.0,6.0,0.010948905109489052,5629,35.1,11301,10046,56704,82313,27336,41323,32389,1.094890510948905,2.5531121878494223,26.225307491613865,18.65278310056461,0.147,0.5895918747670518,0.35743570629891913,0.012905329854640327,0.007407752515840477,0.015095042862467387,0.0024692508386134925,0.0013976891539321655,0.013697353708535222,0.5182631382780469,0.481736861721953,0.07403093551994036,0.07957510249720462,0.07636041744316065,0.07165486395825568,0.06317554975773387,0.1340849795005591,0.11754565784569512,0.12304323518449496,0.06960491986582185,0.05273947074170705,0.08237048080506895,0.040067089079388746,0.015747297800969066,0.8965582006855426,0.10344179931445743,0.035428089413749475,0.051033319274567696,0.1251230141993533,0.10333192745676929,0.13833825390130747,0.1892309855194714,0.1508505553212428,0.1097989596513426,0.05595388724869956,0.04091100801349642
"Lake County, California",696.0,15.0,0.02155172413793104,21300,45.6,30642,37606,42475,60847,25404,43516,36940,2.155172413793104,1.0849909584086799,33.20446467543805,51.05223407243992,0.079,0.20000623558022074,0.7112146910270001,0.02222984348693646,0.0325809066533641,0.010008106254286962,0.00046766851655546547,0.0022136309783625367,0.02127891750327368,0.49696015464238946,0.5030398453576105,0.057414104882459314,0.059674502712477394,0.05449897112926358,0.054810750140300554,0.050367899233023636,0.10870175219804203,0.10453950240069838,0.12622373261832012,0.08008043898484754,0.08636278605724262,0.13392467419093346,0.06196607844359918,0.02143480700879217,0.9053600416069093,0.09463995839309074,0.09142725102056536,0.07898790726334437,0.12335361626742664,0.12504813987522145,0.13891242393899714,0.1552029577139336,0.12239081876299776,0.10047754756219672,0.0369329122698914,0.027266425325425555
"Modoc County, California",28.0,0.0,0.0,1863,47.7,4292,4697,45149,54126,23235,40600,28846,0.0,0.3132691877377489,20.84358916983665,2.2827534123179296,0.083,0.14455135377041844,0.77892145893936,0.016670396061758783,0.03255761915417319,0.014544640859252628,0.0006712911165808906,0.00044752741105392703,0.011635712687402103,0.5161109867979414,0.4838890132020586,0.04497650481091967,0.06220631013649586,0.05191317968225554,0.054933989706869545,0.028194226896397404,0.12474826583128217,0.09767285746251958,0.11747594540165585,0.0773103602595659,0.0840232714253748,0.15115238308346388,0.07719847840680241,0.028194226896397404,0.8774386045444112,0.12256139545558871,0.07868852459016394,0.0453551912568306,0.1371584699453552,0.15683060109289618,0.13142076502732242,0.2005464480874317,0.11584699453551912,0.10437158469945355,0.022131147540983605,0.007650273224043716
"Tulare County, California",17406.0,286.0,0.016431115707227394,162667,30.8,202018,244422,47518,66651,20421,40208,35317,1.6431115707227395,3.779993354716957,35.32576002710233,95.44793226236993,0.109,0.6409636094745231,0.2901708445807282,0.012747650805577694,0.006013329655987161,0.03214058465460816,0.0012682500971818353,0.0019045468068980644,0.014791183924495686,0.5000358324085676,0.49996416759143236,0.08361763996898867,0.08871018530784382,0.08854296740119484,0.08098558668511131,0.07380824666595726,0.14103418846109578,0.12431239779619829,0.11180145805327954,0.05207426212384115,0.0456808917709245,0.06407920482456235,0.03128495017123548,0.014068020769767002,0.9019131524301023,0.09808684756989774,0.0694238314255066,0.06910790119465711,0.1267761891466945,0.1113249966937534,0.14524708682938298,0.17663438790354577,0.11107519139494218,0.11244177332373298,0.04002762552716265,0.03794101656062187
"San Benito County, California",1417.0,15.0,0.01058574453069866,23943,35.5,38962,21434,81977,101057,31475,54753,42542,1.058574453069866,2.38487949373906,40.29722633634038,42.78681771963026,0.091,0.5932408778780126,0.34973744445940486,0.0073044297832233745,0.003248283290696109,0.028695974148377542,0.001329608186347112,0.001413760603204524,0.015029621650733809,0.4986199003635384,0.5013800996364616,0.06567254611552444,0.07046923387639693,0.0787330012117948,0.07521543018715497,0.06907230375656388,0.13279251380099635,0.12866904537498317,0.1371516089942103,0.06479736098020736,0.05634845832772317,0.07200080786320183,0.034182711727480816,0.01489497778376195,0.926323427664996,0.07367657233500396,0.016629086809470124,0.0334836527621195,0.05287485907553551,0.06341600901916573,0.10930101465614431,0.18027057497181512,0.13641488162344984,0.216967305524239,0.09954904171364148,0.09109357384441939
"Alameda County, California",23099.0,460.0,0.019914282003549937,613097,37.4,1198843,497191,92574,122575,44283,72088,60135,1.9914282003549937,1.4053051043377744,37.299811401107256,2229.3503322935035,0.067,0.22453063211048244,0.3184224615197421,0.10484212447526921,0.0032171320800632717,0.29389000425868467,0.008025795461458903,0.0030279248037963133,0.04404392529050313,0.4910695382369045,0.5089304617630954,0.059321043986128856,0.05866520654620673,0.058278274624323174,0.057105919571698,0.06309241345744357,0.16539940378414553,0.14878444971710167,0.1365863600413701,0.06476546815112247,0.056641114558617756,0.07715519863722091,0.03707975908012411,0.017125387844497172,0.9486509012757874,0.05134909872421255,0.042339448740551955,0.03774154694782411,0.0588667586014279,0.05928919301063068,0.08260512856319933,0.13393963726499905,0.11565102030129,0.1823520170370241,0.117188891022396,0.17002635851065687
"Marin County, California",7042.0,128.0,0.018176654359556944,136692,46.5,202769,82068,110217,168429,69275,99141,75500,1.8176654359556943,2.705391959123302,52.5142626635164,500.12777232316984,0.063,0.15880059163641252,0.7138400660788721,0.02150252598013792,0.0016711807756583875,0.056916191244549455,0.0011218041068787338,0.009423922856758677,0.03672371732073225,0.4883420734167003,0.5116579265832997,0.047223342745730805,0.058349180737240436,0.06163775716014522,0.055210434314911926,0.04555984555984556,0.08738546648994411,0.1222728058548954,0.15890432009834995,0.07848402773775909,0.07511477362223631,0.12306037380664246,0.061038437157840145,0.025759234714458595,0.9598829201101928,0.040117079889807165,0.03275760512265101,0.027332839309126146,0.05200554827186532,0.05276558551369017,0.07465465807824584,0.11634270079233883,0.10153147504227707,0.16870926675407094,0.11144046058256854,0.2624598605331661
"San Diego County, California",54330.0,868.0,0.01597644027240935,994760,35.6,2185866,1056014,74855,101302,36156,54315,47567,1.597644027240935,1.6449514704497625,30.118386245989427,784.751295154587,0.073,0.33514410204815076,0.4588121773035452,0.04709169370658462,0.003718625797913488,0.11576001571983809,0.00387879132853523,0.0019274362342873528,0.03366715786114526,0.5031834791525942,0.49681652084740585,0.064177934518639,0.059993345107064146,0.05986557600702185,0.0634291833707608,0.07936156626750429,0.16391534176871794,0.13226675402601343,0.12723047153761635,0.06105849130125562,0.055604991230255967,0.07615159470672601,0.038725542587227386,0.018219207571197212,0.9127462575714549,0.08725374242854513,0.04560313857262865,0.03524727877173855,0.06998963341614685,0.07531055068008365,0.10953904448694346,0.165154873188082,0.12956353107294144,0.17661799138501136,0.08789165132531412,0.10508230710110994
"Glenn County, California",650.0,3.0,0.004615384615384616,8311,36.6,14843,13665,47395,60614,21736,39370,30973,0.46153846153846156,2.329999641538517,29.791733878194787,21.231110651096532,0.101,0.4123740904039861,0.5200200738430656,0.00799369107789368,0.014840305409183784,0.029393841631716672,0.0006093845216331506,0.0,0.01476861311252106,0.507975768003728,0.492024231996272,0.07352045022762305,0.06308922106319675,0.08413091013370613,0.0728035272609958,0.06394952862314944,0.12356167329820411,0.12133921210165968,0.1212316736566656,0.05921783704340969,0.06301752876653403,0.08764383267017958,0.04885830017564613,0.017636304979030005,0.9041785960207299,0.09582140397927011,0.08555455725267046,0.08615353898372766,0.12309074573225516,0.0800638913846461,0.14904662074473396,0.20125786163522014,0.10681840870520116,0.11590296495956873,0.03334331636218429,0.01876809423979235
"Siskiyou County, California",174.0,0.0,0.0,10549,48.0,23600,23976,44200,63208,28130,47402,37909,0.0,0.39963252181901704,24.228295819935692,6.934481414188261,0.07400000000000001,0.12255397335783187,0.7668810289389068,0.014216812126779972,0.029467156637574644,0.015411116214974737,0.002756086357372531,0.0007579237482774461,0.04795590261828204,0.49853008727606796,0.501469912723932,0.05183739090491502,0.06189710610932476,0.053031694993109786,0.056476802939825446,0.046577859439595776,0.1019522278364722,0.09843821773082223,0.116789159393661,0.08654111162149747,0.08615066605420303,0.14816260909508497,0.06497473587505742,0.027170418006430868,0.9297704298970734,0.07022957010292662,0.0806979280261723,0.06787142337851171,0.13917017188554812,0.11393259593913901,0.14898478475359608,0.18195980682349275,0.11201121670042062,0.10069065794256633,0.03214415537207249,0.022537259178480554
"Madera County, California",4898.0,74.0,0.015108207431604738,59390,33.9,74326,77490,52884,69614,21394,42195,35456,1.5108207431604739,3.159734989968583,38.31291569094205,72.54011365848545,0.115,0.5728938863192119,0.3453323269661254,0.031190932373413843,0.009702412055763065,0.01965641591350403,0.0008773457709998516,0.002857824827595105,0.017488855773386748,0.4817853986439847,0.5182146013560153,0.0761678052808474,0.07642584815467089,0.07865791901324405,0.0729164650706715,0.06998122738092934,0.13847870823737363,0.12634424209582423,0.11653861289053176,0.05740163728203441,0.05292459342119693,0.08231567674969197,0.0371839781179643,0.014663286305019578,0.9062548882254127,0.09374511177458734,0.06367434482450457,0.05621215844858017,0.09566791036439598,0.10049375544583213,0.15860497330145892,0.18702383878102727,0.11606604258361447,0.14582542058580397,0.040930315690699076,0.03550123997408342
"Tehama County, California",872.0,8.0,0.009174311926605505,19866,40.9,34534,33186,42899,58939,23126,41083,32444,0.9174311926605505,1.3759803070708347,31.347734839758257,21.48865922471557,0.08900000000000001,0.24652454515329872,0.6870275985040948,0.006627428084515488,0.01598472535622426,0.015211525413030787,0.0002682530415161031,0.00037871017625802785,0.02797721427106181,0.49712022470137124,0.5028797752986287,0.06101967714957474,0.06758398687138055,0.07042431319331577,0.06109857510296183,0.05608066526754296,0.11894655452637559,0.11050447351395705,0.12633140296340714,0.07083458255092863,0.06837296640525145,0.11066226942073122,0.05492875514809146,0.023211777886481624,0.9266049205894522,0.07339507941054776,0.06901144640998959,0.07383975026014568,0.15604578563995838,0.12008324661810614,0.13997918834547346,0.18251821019771072,0.10530697190426638,0.09398543184183143,0.032299687825182104,0.026930280957336107
"Sutter County, California",1804.0,12.0,0.006651884700665189,27298,35.7,52327,44432,56955,75716,26070,47280,37229,0.6651884700665189,1.881675567423231,28.473381174899863,159.11572867741026,0.121,0.30617907209612816,0.4669663718291055,0.018702019359145526,0.007051068090787717,0.15157710280373832,0.003828020694259012,0.002200851134846462,0.04349549399198932,0.49846670560747663,0.5015332943925234,0.0689878170894526,0.07529831441922563,0.07333736648865154,0.06866446929238985,0.06471128170894526,0.13855974632843793,0.12142231308411215,0.12226718958611482,0.05946470293724967,0.05888059078771696,0.08162967289719626,0.048168391188251,0.018608144192256343,0.9036478146927044,0.09635218530729563,0.0492274412855377,0.04823856613102596,0.10148331273176761,0.1015451174289246,0.14066749072929544,0.19165636588380716,0.1223423980222497,0.15024721878862793,0.05318294190358467,0.04140914709517923
